stars_list,avg_rating,num_movies,rating_class,relative_freq,weighted_score
Tülin Özen,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Francisco Bertín,0.69,3,1,0.0006411201651525546,0.00044237291395526267
Nataliya Kozhenova,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Richard Bhakti Klein,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Art Blakey,0.6633333333333333,3,1,0.0006411201651525546,0.0004252763762178612
Carla Jimenez,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Heather Beck,0.47333333333333333,3,0,0.0006411201651525546,0.00030346354483887586
Art Baker,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Ümit Acar,0.57,3,0,0.0006411201651525546,0.0003654384941369561
Jill Esmond,0.5933333333333334,3,0,0.0006411201651525546,0.00038039796465718246
Jacob Blair,0.5333333333333333,3,0,0.0006411201651525546,0.0003419307547480291
Jill Frappier,0.64,3,1,0.0006411201651525546,0.000410316905697635
Marc Susini,0.5499999999999999,3,0,0.0006411201651525546,0.000352616090833905
Hege Schøyen,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Lavrenti Beria,0.69,3,1,0.0006411201651525546,0.00044237291395526267
Carla Ortiz,0.44333333333333336,3,0,0.0006411201651525546,0.00028422993988429923
Richard Blade,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Francisco 'Isco' Alarcón,0.8066666666666666,3,1,0.0006411201651525546,0.0005171702665563941
Alicia Coppola,0.47,3,0,0.0006411201651525546,0.00030132647762170063
William Snow,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Francisca Estevez,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Oscar Dyekjær Giese,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Alie Ward,0.81,3,1,0.0006411201651525546,0.0005193073337735693
Aleksandr Filippenko,0.6133333333333333,3,1,0.0006411201651525546,0.00039322036796023347
Rich Henrich,0.5266666666666667,3,0,0.0006411201651525546,0.0003376566203136788
Udhayanidhi Stalin,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
Franco Giornelli,0.48666666666666664,3,0,0.0006411201651525546,0.0003120118137075766
Adam Trese,0.54,3,0,0.0006411201651525546,0.0003462048891823795
Mahesh Balraj,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Madeleine Madden,0.5266666666666667,3,0,0.0006411201651525546,0.0003376566203136788
Jared Morgan,0.5166666666666667,3,0,0.0006411201651525546,0.00033124541866215326
Orelsan,0.7066666666666667,3,1,0.0006411201651525546,0.0004530582500411386
Kenny Blyth,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Mark Jones,0.5066666666666667,3,0,0.0006411201651525546,0.0003248342170106277
Natalya Neidhart,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Aleksandr Gorbatov,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Richa Pallod,0.58,3,0,0.0006411201651525546,0.0003718496957884817
Peter Bramhill,0.5433333333333333,3,0,0.0006411201651525546,0.00034834195639955466
Sydney Carvill,0.5766666666666667,3,0,0.0006411201651525546,0.0003697126285713065
Kenny Bee,0.5633333333333334,3,0,0.0006411201651525546,0.0003611643597026058
William Moody,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Hazel Keener,0.43,3,0,0.0006411201651525546,0.0002756816710155985
Max Wright,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Sydney Bergerson,0.33,3,0,0.0006411201651525546,0.00021156965450034305
Franco Castellano,0.7200000000000001,3,1,0.0006411201651525546,0.0004616065189098394
Lone Fleming,0.5399999999999999,3,0,0.0006411201651525546,0.00034620488918237944
Franco Borelli,0.4566666666666667,3,0,0.0006411201651525546,0.00029277820875299996
Franco Graziosi,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Arthur Berning,0.6066666666666667,3,0,0.0006411201651525546,0.00038894623352588313
Sydney Ayres,0.61,3,0,0.0006411201651525546,0.0003910833007430583
Peter Guinness,0.64,3,1,0.0006411201651525546,0.000410316905697635
Noa Tsurushima,0.7266666666666666,3,1,0.0006411201651525546,0.0004658806533441896
Janna Bossier,0.6633333333333333,3,1,0.0006411201651525546,0.0004252763762178612
Jared Sanford,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Arjun Mathur,0.8533333333333334,3,1,0.0006411201651525546,0.0005470892075968467
Natalya Uzhviy,0.6366666666666667,3,1,0.0006411201651525546,0.0004081798384804598
Jared Rushton,0.49666666666666665,3,0,0.0006411201651525546,0.0003184230153591021
Jiang Du,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Franco Volpi,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Rich Little,0.7466666666666667,3,1,0.0006411201651525546,0.0004787030566472408
Rich Paul,0.32,3,0,0.0006411201651525546,0.0002051584528488175
Peter Bouckaert,0.7066666666666667,3,1,0.0006411201651525546,0.0004530582500411386
Kenny Delmar,0.7133333333333333,3,1,0.0006411201651525546,0.0004573323844754889
Abby Craden,0.77,3,1,0.0006411201651525546,0.0004936625271674671
Kenny Dalglish,0.7533333333333333,3,1,0.0006411201651525546,0.00048297719108159114
Carl Bradshaw,0.63,3,1,0.0006411201651525546,0.0004039057040461094
William Mervyn,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
Jiao Xu,0.5866666666666666,3,0,0.0006411201651525546,0.00037612383022283196
Alina Lina,0.20333333333333334,3,0,0.0006411201651525546,0.0001303611002476861
Arthur Brauss,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
William Miller,0.5366666666666666,3,0,0.0006411201651525546,0.00034406782196520427
Max Verstappen,0.7266666666666666,3,1,0.0006411201651525546,0.0004658806533441896
William Newell,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Kenny Apel,0.7433333333333333,3,1,0.0006411201651525546,0.0004765659894300656
Carl W. Stalling,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Carl Perkins,0.8466666666666667,3,1,0.0006411201651525546,0.0005428150731624962
Francisco Álvarez,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Maxi Iglesias,0.6766666666666667,3,1,0.0006411201651525546,0.000433824645086562
Mark Fenton,0.5266666666666667,3,0,0.0006411201651525546,0.0003376566203136788
Logan Polish,0.57,3,0,0.0006411201651525546,0.0003654384941369561
Syamsul Yusof,0.49000000000000005,3,0,0.0006411201651525546,0.0003141488809247518
Peter Brook,0.7066666666666667,3,1,0.0006411201651525546,0.0004530582500411386
Jihoo Moon,0.64,3,1,0.0006411201651525546,0.000410316905697635
Artemis,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Sy Richardson,0.44,3,0,0.0006411201651525546,0.000282092872667124
Carl Smith,0.6433333333333334,3,1,0.0006411201651525546,0.0004124539729148102
Carl Smyth,0.68,3,1,0.0006411201651525546,0.00043596171230373716
Heidi Brühl,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Marcela Guirado,0.6766666666666667,3,1,0.0006411201651525546,0.000433824645086562
Laus Høybye,0.5866666666666667,3,0,0.0006411201651525546,0.00037612383022283207
Francisco Reyes,0.5766666666666667,3,0,0.0006411201651525546,0.0003697126285713065
Swen Temmel,0.3833333333333333,3,0,0.0006411201651525546,0.00024576272997514593
Swell Ariel Or,0.64,3,1,0.0006411201651525546,0.000410316905697635
Nissar Khan,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
Jack Stansbury,0.68,3,1,0.0006411201651525546,0.00043596171230373716
Peter Giles,0.6166666666666667,3,1,0.0006411201651525546,0.0003953574351774087
Carl W. Crudup,0.5933333333333334,3,0,0.0006411201651525546,0.00038039796465718246
Franciska Farkas,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
Franciska Gaal,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
Le Geng,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Sybil Azur,0.7833333333333333,3,1,0.0006411201651525546,0.0005022107960361678
Jie Liang,0.7600000000000001,3,1,0.0006411201651525546,0.0004872513255159416
Yesim Salkim,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Jack Rowan,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Jack Rube Clifford,0.5366666666666667,3,0,0.0006411201651525546,0.0003440678219652044
Richard Ainley,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Natalya Gundareva,0.6866666666666666,3,1,0.0006411201651525546,0.0004402358467380875
Sydelle Noel,0.5333333333333333,3,0,0.0006411201651525546,0.0003419307547480291
Maxence Tual,0.61,3,0,0.0006411201651525546,0.0003910833007430583
Arlen Dean Snyder,0.52,3,0,0.0006411201651525546,0.00033338248587932843
Natalya Fateeva,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Uchenna Agu,0.7333333333333334,3,1,0.0006411201651525546,0.00047015478777854007
Marcela Walerstein,0.3233333333333333,3,0,0.0006411201651525546,0.00020729552006599263
Aleksandr Golovin,0.4033333333333333,3,0,0.0006411201651525546,0.00025858513327819705
Carl Marino,0.7033333333333333,3,1,0.0006411201651525546,0.0004509211828239634
Zay Harding,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Aleksandr Galibin,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Osgood Perkins,0.6,3,0,0.0006411201651525546,0.00038467209909153274
Carl Meyer,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Sybil Darrow,0.44333333333333336,3,0,0.0006411201651525546,0.00028422993988429923
Alimi Ballard,0.7666666666666666,3,1,0.0006411201651525546,0.0004915254599502919
Carl Ottosen,0.5866666666666666,3,0,0.0006411201651525546,0.00037612383022283196
Richard Brestoff,0.58,3,0,0.0006411201651525546,0.0003718496957884817
Oscar Cheda,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Mahesh Thakur,0.32,3,0,0.0006411201651525546,0.0002051584528488175
Mark Gonzales,0.7566666666666667,3,1,0.0006411201651525546,0.00048511425829876636
Peter Coonan,0.61,3,0,0.0006411201651525546,0.0003910833007430583
Carlos Diaz,0.73,3,1,0.0006411201651525546,0.00046801772056136485
Jared Bankens,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
Carlos Echevarría,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Carlos Enrique Almirante,0.48333333333333334,3,0,0.0006411201651525546,0.0003098747464904014
Alexandra Billings,0.6133333333333334,3,1,0.0006411201651525546,0.0003932203679602335
Carlos Estrada,0.5599999999999999,3,0,0.0006411201651525546,0.00035902729248543056
Maxwell Jenkins,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Arnold Oceng,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Mark Harris,0.43,3,0,0.0006411201651525546,0.0002756816710155985
Maxwell McCabe-Lokos,0.7033333333333333,3,1,0.0006411201651525546,0.0004509211828239634
Jackky Bhagnani,0.47333333333333333,3,0,0.0006411201651525546,0.00030346354483887586
Carlos Gallardo,0.5433333333333333,3,0,0.0006411201651525546,0.00034834195639955466
Madeleine Arthur,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
Lawrence Krauss,0.79,3,1,0.0006411201651525546,0.0005064849304705182
Jackson A. Dunn,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Tyson Ritter,0.58,3,0,0.0006411201651525546,0.0003718496957884817
Carlos Jacott,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Maxwell Simkins,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Heather Mitchell,0.6366666666666666,3,1,0.0006411201651525546,0.00040817983848045976
Japji Khaira,0.7000000000000001,3,1,0.0006411201651525546,0.0004487841156067883
Natalie Perrey,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
Peter Cookson,0.5333333333333333,3,0,0.0006411201651525546,0.0003419307547480291
Richard Davalos,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Carlos Cores,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Francesco Gheghi,0.61,3,0,0.0006411201651525546,0.0003910833007430583
Carlos Cabrera,0.5266666666666667,3,0,0.0006411201651525546,0.0003376566203136788
Orsolya Török-Illyés,0.6133333333333334,3,1,0.0006411201651525546,0.0003932203679602335
Richard Coles,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Peter Dvorsky,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Willie Best,0.6166666666666667,3,1,0.0006411201651525546,0.0003953574351774087
Kenji Nomura,0.7200000000000001,3,1,0.0006411201651525546,0.0004616065189098394
Tyler Shamy,0.37666666666666665,3,0,0.0006411201651525546,0.00024148859554079557
Mark Healey,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Suzi Perry,0.6666666666666666,3,1,0.0006411201651525546,0.0004274134434350364
Kenji Mizuhashi,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Jackie Vernon,0.5866666666666666,3,0,0.0006411201651525546,0.00037612383022283196
Francesco Casale,0.4466666666666666,3,0,0.0006411201651525546,0.00028636700710147435
Jacky Woo,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Armen Greyg,0.4766666666666666,3,0,0.0006411201651525546,0.000305600612056051
Hector Echavarria,0.42,3,0,0.0006411201651525546,0.00026927046936407295
Jillian Geurts,0.57,3,0,0.0006411201651525546,0.0003654384941369561
Willie Garson,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Richard Cotton,0.5766666666666667,3,0,0.0006411201651525546,0.0003697126285713065
Jackie Welch,0.4566666666666667,3,0,0.0006411201651525546,0.00029277820875299996
Nivetha Thomas,0.6866666666666666,3,1,0.0006411201651525546,0.0004402358467380875
Kene Holiday,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Suzanne Kaaren,0.5599999999999999,3,0,0.0006411201651525546,0.00035902729248543056
Kenneth Choi,0.77,3,1,0.0006411201651525546,0.0004936625271674671
Willow Hale,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Lawrence R. Leritz,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
Alexandra Borbély,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Mark Halliley,0.6966666666666667,3,1,0.0006411201651525546,0.00044664704838961306
Carlos Ponce,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Willow Johnson,0.5766666666666667,3,0,0.0006411201651525546,0.0003697126285713065
Francesca Agostini,0.5866666666666667,3,0,0.0006411201651525546,0.00037612383022283207
Tyron Leitso,0.5033333333333333,3,0,0.0006411201651525546,0.0003226971497934525
Tyrus,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Peter DaCunha,0.4033333333333333,3,0,0.0006411201651525546,0.00025858513327819705
Suzanne Bernert,0.71,3,1,0.0006411201651525546,0.0004551953172583138
Richard Dorton,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Mark Haldor,0.20333333333333334,3,0,0.0006411201651525546,0.0001303611002476861
Frances Tomelty,0.6,3,0,0.0006411201651525546,0.00038467209909153274
Arnas Fedaravicius,0.75,3,1,0.0006411201651525546,0.00048084012386441597
Suzanne Barnes,0.5599999999999999,3,0,0.0006411201651525546,0.00035902729248543056
Suzanne Andrews,0.33666666666666667,3,0,0.0006411201651525546,0.00021584378893469339
Richard Doty,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Frances Sholto-Douglas,0.5166666666666667,3,0,0.0006411201651525546,0.00033124541866215326
Carlos Solórzano,0.5066666666666667,3,0,0.0006411201651525546,0.0003248342170106277
Heather Vandeven,0.4533333333333333,3,0,0.0006411201651525546,0.00029064114153582474
Arnaud Ducret,0.5233333333333333,3,0,0.0006411201651525546,0.0003355195530965036
Carlos Pesina,0.77,3,1,0.0006411201651525546,0.0004936625271674671
Madeleine Coghlan,0.5299999999999999,3,0,0.0006411201651525546,0.0003397936875308539
Marc Zinga,0.5933333333333334,3,0,0.0006411201651525546,0.00038039796465718246
Jackson Kelly,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Carlos Latre,0.47000000000000003,3,0,0.0006411201651525546,0.0003013264776217007
Carlos Lauchu,0.48666666666666664,3,0,0.0006411201651525546,0.0003120118137075766
Willington Gordillo,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Arnie Pantoja,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Kendrick Sampson,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Ali Stroker,0.5633333333333334,3,0,0.0006411201651525546,0.0003611643597026058
Jackson Davies,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Carlos López,0.6733333333333333,3,1,0.0006411201651525546,0.00043168757786938677
Ali Skovbye,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Richard Dawson,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Francesca Eastwood,0.4666666666666666,3,0,0.0006411201651525546,0.00029918941040452547
Kendra Wilkinson,0.39666666666666667,3,0,0.0006411201651525546,0.00025431099884384666
Alexandra Boylan,0.43999999999999995,3,0,0.0006411201651525546,0.000282092872667124
Ali Sen,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Lolly Adefope,0.7766666666666667,3,1,0.0006411201651525546,0.0004979366616018174
Tyrel Jackson Williams,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Ali Sabet,0.43999999999999995,3,0,0.0006411201651525546,0.000282092872667124
Kendra Leigh Timmins,0.5533333333333333,3,0,0.0006411201651525546,0.0003547531580510802
Francesca Capaldi,0.52,3,0,0.0006411201651525546,0.00033338248587932843
Niv Sultan,0.7233333333333333,3,1,0.0006411201651525546,0.00046374358612701446
Natalie Minnevik,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Jackie Robinson,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Carlos Burle,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Suziey Block,0.6133333333333333,3,1,0.0006411201651525546,0.00039322036796023347
Aleksandr Davydov,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
William Toti,0.7933333333333333,3,1,0.0006411201651525546,0.0005086219976876933
Arron Villaflor,0.59,3,0,0.0006411201651525546,0.0003782608974400072
Carlo Giordana,0.4633333333333334,3,0,0.0006411201651525546,0.00029705234318735035
Alice Pagani,0.54,3,0,0.0006411201651525546,0.0003462048891823795
Carlo Giuffrè,0.5599999999999999,3,0,0.0006411201651525546,0.00035902729248543056
Arron Shiver,0.4266666666666667,3,0,0.0006411201651525546,0.00027354460379842334
Carlo Giustini,0.45333333333333337,3,0,0.0006411201651525546,0.0002906411415358248
Mark Holton,0.5,3,0,0.0006411201651525546,0.0003205600825762773
Jill Pierce,0.3333333333333333,3,0,0.0006411201651525546,0.0002137067217175182
Natalie Stavola,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Heather Dubrow,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
William Tubbs,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Zoë Wanamaker,0.6433333333333333,3,1,0.0006411201651525546,0.00041245397291481015
Carlo Ljubek,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Sven Björklund,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Maximiliano Ghione,0.5366666666666667,3,0,0.0006411201651525546,0.0003440678219652044
Arrin Skelley,0.6966666666666667,3,1,0.0006411201651525546,0.00044664704838961306
Francine Fournier,0.64,3,1,0.0006411201651525546,0.000410316905697635
Natalie Sharp,0.45999999999999996,3,0,0.0006411201651525546,0.00029491527597017513
Peter Capell,0.71,3,1,0.0006411201651525546,0.0004551953172583138
Jared Cohn,0.37999999999999995,3,0,0.0006411201651525546,0.00024362566275797074
Sven Holmberg,0.6633333333333332,3,1,0.0006411201651525546,0.00042527637621786116
Carlo Gaddi,0.48666666666666664,3,0,0.0006411201651525546,0.0003120118137075766
Richard Clarke,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Maximilian Mundt,0.6966666666666667,3,1,0.0006411201651525546,0.00044664704838961306
Jackie Berroyer,0.58,3,0,0.0006411201651525546,0.0003718496957884817
Jacob Assouline,0.73,3,1,0.0006411201651525546,0.00046801772056136485
Alice Walker,0.77,3,1,0.0006411201651525546,0.0004936625271674671
Jacob Artist,0.41333333333333333,3,0,0.0006411201651525546,0.00026499633492972256
Francis J. Grandon,0.56,3,0,0.0006411201651525546,0.0003590272924854306
Sven-Ole Thorsen,0.41333333333333333,3,0,0.0006411201651525546,0.00026499633492972256
Abby Donnelly,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
William T. Still,0.8366666666666666,3,1,0.0006411201651525546,0.0005364038715109707
Francis Fulton-Smith,0.5466666666666667,3,0,0.0006411201651525546,0.0003504790236167299
Lok Man Yeung,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Carlo Bonomi,0.7399999999999999,3,1,0.0006411201651525546,0.00047442892221289035
Carlo Brandt,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Lawford Davidson,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Heather Burns,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Nita Talbot,0.4666666666666666,3,0,0.0006411201651525546,0.00029918941040452547
Natalie Trundy,0.5499999999999999,3,0,0.0006411201651525546,0.000352616090833905
Marcel Iures,0.5666666666666668,3,0,0.0006411201651525546,0.000363301426919781
Zoë Robins,0.6333333333333334,3,1,0.0006411201651525546,0.00040604277126328464
Abby Quinn,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Alice Sapritch,0.6233333333333333,3,1,0.0006411201651525546,0.00039963156961175903
William Todd-Jones,0.6866666666666666,3,1,0.0006411201651525546,0.0004402358467380875
Alice Levine,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Francine Bergé,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
Osamu Hosoi,0.7200000000000001,3,1,0.0006411201651525546,0.0004616065189098394
Lawrence Chou,0.5266666666666667,3,0,0.0006411201651525546,0.0003376566203136788
Hediyeh Tehrani,0.5533333333333333,3,0,0.0006411201651525546,0.0003547531580510802
Lola Glaudini,0.5033333333333333,3,0,0.0006411201651525546,0.0003226971497934525
Oriol Pla,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Carlos Aragón,0.6866666666666666,3,1,0.0006411201651525546,0.0004402358467380875
Jackie Morrow,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Carlos Areces,0.5533333333333333,3,0,0.0006411201651525546,0.0003547531580510802
Hedda Stiernstedt,0.55,3,0,0.0006411201651525546,0.00035261609083390505
Alexandra Beaton,0.3933333333333333,3,0,0.0006411201651525546,0.0002521739316266715
Peter Cetera,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Francesco Pannofino,0.6666666666666666,3,1,0.0006411201651525546,0.0004274134434350364
Lawrence Day,0.5333333333333333,3,0,0.0006411201651525546,0.0003419307547480291
Carlos Ballesteros,0.4566666666666667,3,0,0.0006411201651525546,0.00029277820875299996
Richard Childress,0.79,3,1,0.0006411201651525546,0.0005064849304705182
Francesco Mulè,0.48666666666666664,3,0,0.0006411201651525546,0.0003120118137075766
Maxine Leslie,0.43999999999999995,3,0,0.0006411201651525546,0.000282092872667124
Francesco Montanari,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Lawrence Dobkin,0.52,3,0,0.0006411201651525546,0.00033338248587932843
Heather Headley,0.73,3,1,0.0006411201651525546,0.00046801772056136485
Maxine Miller,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Jackie Richardson,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Carlos Blanco,0.6766666666666667,3,1,0.0006411201651525546,0.000433824645086562
Suzy Delair,0.7166666666666667,3,1,0.0006411201651525546,0.0004594694516926642
Alice Davenport,0.5366666666666666,3,0,0.0006411201651525546,0.00034406782196520427
Lola Forner,0.5033333333333333,3,0,0.0006411201651525546,0.0003226971497934525
Alice Ghostley,0.59,3,0,0.0006411201651525546,0.0003782608974400072
Willy Rathnov,0.47666666666666674,3,0,0.0006411201651525546,0.0003056006120560511
Tôru Abe,0.6433333333333333,3,1,0.0006411201651525546,0.00041245397291481015
Luz Márquez,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Svante Grundberg,0.41333333333333333,3,0,0.0006411201651525546,0.00026499633492972256
Kennedi Clements,0.44333333333333336,3,0,0.0006411201651525546,0.00028422993988429923
Carlos Acosta,0.7000000000000001,3,1,0.0006411201651525546,0.0004487841156067883
Os Guinness,0.5433333333333333,3,0,0.0006411201651525546,0.00034834195639955466
Carlos Agostí,0.5366666666666666,3,0,0.0006411201651525546,0.00034406782196520427
Suzzanna,0.61,3,0,0.0006411201651525546,0.0003910833007430583
Carlos Alayeto,0.6366666666666667,3,1,0.0006411201651525546,0.0004081798384804598
Maxine Audley,0.7733333333333334,3,1,0.0006411201651525546,0.0004957995943846423
Mark Hicks,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Richard Carrier,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Suzy Stokey,0.31666666666666665,3,0,0.0006411201651525546,0.0002030213856316423
Nkem Owoh,0.7166666666666667,3,1,0.0006411201651525546,0.0004594694516926642
Orville Peck,0.71,3,1,0.0006411201651525546,0.0004551953172583138
William Woollard,0.7866666666666666,3,1,0.0006411201651525546,0.000504347863253343
Willy Millowitsch,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Suzy Nakamura,0.6166666666666667,3,1,0.0006411201651525546,0.0003953574351774087
Jill Townsend,0.6366666666666667,3,1,0.0006411201651525546,0.0004081798384804598
LeShay N. Tomlinson,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Francoise Brun-Cottan,0.69,3,1,0.0006411201651525546,0.00044237291395526267
Keston John,0.6166666666666667,3,1,0.0006411201651525546,0.0003953574351774087
Allan Arkush,0.6766666666666666,3,1,0.0006411201651525546,0.00043382464508656194
Xiaoguang Hu,0.47000000000000003,3,0,0.0006411201651525546,0.0003013264776217007
Rhys Connah,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Camila Bordonaba,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
Oulaya Amamra,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Rhys Davis,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Arturo Soto Rangel,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Zbigniew Zapasiewicz,0.7366666666666667,3,1,0.0006411201651525546,0.00047229185499571524
Frank Reicher,0.66,3,1,0.0006411201651525546,0.0004231393090006861
William Elmer,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Jett Bryant,0.3666666666666667,3,0,0.0006411201651525546,0.00023507739388927004
Ouassini Embarek,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Mark Little,0.7166666666666667,3,1,0.0006411201651525546,0.0004594694516926642
Adam Schefter,0.57,3,0,0.0006411201651525546,0.0003654384941369561
Laurent Capelluto,0.6900000000000001,3,1,0.0006411201651525546,0.0004423729139552627
T'Nia Miller,0.7433333333333333,3,1,0.0006411201651525546,0.0004765659894300656
Natasha Wilona,0.39666666666666667,3,0,0.0006411201651525546,0.00025431099884384666
Camila Márdila,0.68,3,1,0.0006411201651525546,0.00043596171230373716
Sümeyye Aydogan,0.6566666666666667,3,1,0.0006411201651525546,0.00042100224178351093
